,IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment,Network
870,402096.0,414442,Sanford,Ruben,09/13/1990,2019,15016299025068C,15016299025068C,Y1,20051A000,Truck and Bus Driving,08/20/2018,200.0,1.0,Options
871,435310.0,715309,Boyle,Zachariah,01/05/1971,2019,15016299025068C,15016299025068C,S1,09151A000,Air Force Junior ROTC I,08/20/2018,201.0,1.0,Options
872,94707.0,578230,Hall,Harrison,08/11/1977,2019,15016299025068C,15016299025068C,S1,22051A000,Office Aide,08/20/2018,200.0,1.0,Options
873,289368.0,948404,Greene,Elian,04/11/1965,2019,15016299025059C,15016299025059C,S1,09101A000,Naval Junior ROTC I,08/09/2018,204.0,1.0,Options
874,225697.0,943227,Molina,Diego,10/21/1967,2019,15016299025066C,15016299025066C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
875,952246.0,511190,Meadows,Talon,03/04/1966,2019,15016299025068C,15016299025068C,Y1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
876,987901.0,258500,Zhang,Talan,03/08/1962,2019,15016299025061C,15016299025061C,S1,01151A000,Public Speaking,08/20/2018,200.0,1.0,Options
877,45517.0,256735,Wall,Kadin,03/12/1964,2019,15016299025260C,15016299025260C,Y1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,201.0,1.0,Charter
878,925897.0,712949,Strickland,Eddie,04/09/1972,2019,15016299025068C,15016299025068C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
879,594883.0,282229,Escobar,Konner,08/01/1973,2019,15016299025284C,15016299025284C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Charter
880,196761.0,725576,Ewing,Jacoby,12/21/1969,2019,15016299025056C,15016299025056C,Q1,04151A000,U.S. Government-Comprehensive,01/24/2018,200.0,1.0,Options
881,74956.0,246867,Cruz,Maximo,01/05/1952,2019,15016299025068C,15016299025068C,S1,09101Å000,Naval Junior ROTC I,08/20/2018,200.0,1.0,Options
882,496784.0,702633,Alvarado,Johnathan,11/21/1983,2019,15016299025267C,15016299025267C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Charter
883,378750.0,232352,Mendez,Giovani,07/14/1951,2019,15016299025068C,15016299025068C,S1,06141A000,Italian I,09/16/2018,200.0,1.0,Options
884,93419.0,145903,Robinson,Sullivan,08/28/1990,2019,15016299025049C,15016299025049C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
885,604899.0,292501,Becker,Sam,06/02/1971,2019,15016299025285C,15016299025285C,Y1,03101A000,Chemistry,08/03/2018,203.0,1.0,Charter
886,261578.0,595341,Daniels,Hudson,12/18/1971,2019,15016299025068C,15016299025068C,S1,08151A000,Drivers’ Education-Classroom Only,02/26/2018,200.0,1.0,Options
887,168152.0,739712,Williamson,Elian,01/08/1990,2019,15016299025071C,15016299025071C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
888,132853.0,759776,Dunlap,Harley,11/01/1973,2019,15016299025267C,15016299025267C,S1,16051A000,"Exploration of Restaurant, Food and Beverage Services",08/20/2018,200.0,1.0,Charter
889,724713.0,178430,Key,Lawson,12/05/1955,2019,15016299025284C,15016299025284C,Y1,01051A000,English/Literature (freshmen and sophomores),09/02/2018,200.0,1.0,Charter
890,217309.0,711972,Klein,Deshawn,12/01/1980,2019,15016299025266C,15016299025266C,Q1,15151A000,Fire Science,09/22/2018,201.0,1.0,Charter
891,101870.0,259046,Benitez,Jaylen,06/02/1990,2019,15016299025262C,15016299025262C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Charter
892,269774.0,3078,Klein,Devyn,05/20/1973,2019,15016299025068C,15016299025068C,S1,22051A000,Office Aide,08/20/2018,200.0,1.0,Options
893,957232.0,699487,Franklin,Alijah,07/12/1970,2019,15016299025109C,15016299025109C,S1,03101A000,Chemistry,01/13/2018,200.0,1.0,Charter
894,418515.0,469274,Lindsey,Finley,07/23/1969,2019,15016299025069C,15016299025069C,S1,21101A000,Drafting Careers Exploration,08/20/2018,200.0,1.0,Options
895,54095.0,696219,Cherry,Armani,12/12/1966,2019,15016299025068C,15016299025068C,S1,07001A000,Religious Foundations,08/20/2018,200.0,1.0,Options
896,563875.0,283627,Ruiz,Malcolm,12/21/1938,2019,15016299025068C,15016299025068C,S1,21051A000,Technological Literacy,02/09/2018,200.0,1.0,Options
897,245495.0,686299,Holder,Bryan,01/25/1986,2019,15016299025059C,15016299025059C,Q1,03151A000,Physics,08/20/2018,202.0,1.0,Options
898,880113.0,404605,Rodriguez,Yael,10/11/1981,2019,15016299025068C,15016299025068C,Y1,10101A000,Network Technology,08/20/2018,200.0,1.0,Options
899,174472.0,878386,Cervantes,Van,07/05/1964,2019,15016299025070C,15016299025070C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Options
900,544987.0,526205,Frazier,Yandel,04/09/1990,2019,15016299025062C,15016299025062C,Y1,03001A000,Earth Science,01/28/2018,200.0,1.0,Options
901,181980.0,123249,Douglas,Braylen,10/07/1985,2019,15016299025068C,15016299025068C,Y1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
902,124736.0,375947,Yates,Emmanuel,05/11/1978,2019,15016299025059C,15016299025059C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
903,638723.0,678886,Hall,Rowan,12/17/1950,2019,15016299025054C,15016299025054C,S1,01151A000,Public Speaking,09/03/2018,200.0,1.0,Options
904,244556.0,486827,Gilbert,Fabian,05/15/1928,2019,15016299025056C,15016299025056C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
905,564263.0,449841,Eaton,Zander,02/20/1985,2019,15016299025068C,15016299025068C,S1,02051A000,Pre-Algebra,09/26/2018,200.0,1.0,Options
906,89733.0,588499,Chapman,Damarion,12/19/1966,2019,15016299025068C,15016299025068C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
907,423616.0,509545,Copeland,Tony,12/18/1990,2019,15016299025059C,15016299025059C,S1,22051A000,Office Aide,08/20/2018,200.0,1.0,Options
908,112504.0,150885,Swanson,Austin,11/23/1976,2019,15016299025054C,15016299025054C,S1,04101A000,U.S. History-Comprehensive,01/16/2018,200.0,1.0,Options
909,695657.0,120151,Boyer,Mason,07/21/1980,2019,15016299025068C,15016299025068C,S1,04001A000,World Geography,08/20/2018,202.0,1.0,Options
910,784299.0,629798,Schmidt,Issac,09/06/1968,2019,15016299025068C,15016299025068C,S1,03147A000,Chemistry-Independent Study,08/20/2018,200.0,1.0,Options
911,119177.0,452018,Frye,Sincere,12/12/1956,2019,15016299025264C,15016299025264C,S1,10001A000,Introduction to Computers,08/20/2018,200.0,1.0,Charter
912,959093.0,234406,Holloway,Zackary,03/03/1980,2019,15016299025065C,15016299025065C,S1,04148A000,U.S. History-Workplace Experience,08/20/2018,200.0,1.0,Options
913,63595.0,364205,Gillespie,Elian,07/24/1990,2019,15016299025266C,15016299025266C,S1,10001A000,Introduction to Computers,08/20/2018,200.0,1.0,Charter
914,323865.0,165368,Woods,Armando,06/02/1962,2019,15016299025068C,15016299025068C,S1,01051A000,English/Literature (freshmen and sophomores),09/07/2018,200.0,1.0,Options
915,26870.0,667576,Villanueva,Sidney,05/22/1956,2019,15016299025068C,15016299025068C,S1,06151A000,IB Language B-Italian,08/20/2018,200.0,1.0,Options
916,946856.0,977090,Stark,Nasir,02/17/1976,2019,15016299025068C,15016299025068C,S1,22001A000,Standardized Test Preparation,08/20/2018,202.0,1.0,Options
917,33554.0,420598,Russell,Javion,10/08/1971,2019,15016299025268C,15016299025268C,S1,02151A000,General Applied Math,08/20/2018,200.0,0.03,Charter
918,953566.0,135127,Walls,Cesar,12/25/1989,2019,15016299025068C,15016299025068C,S1,05001A000,Dance Technique,08/20/2018,202.0,1.0,Options
919,392845.0,701211,Morrison,Tyree,11/13/1955,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
920,601830.0,884577,Cordova,Konnor,03/01/1987,2019,15016299025068C,15016299025068C,S1,01149A000,Composition-Other,08/20/2018,200.0,1.0,Options
921,28730.0,667963,Ellis,Gideon,01/12/1971,2019,15016299025068C,15016299025068C,Y1,12001A000,Business/Office Career Exploration,09/03/2018,200.0,1.0,Options
922,528754.0,659237,Ruiz,Giovanni,12/24/1960,2019,15016299025068C,15016299025068C,S1,05151A000,Art Appreciation,08/20/2018,201.0,1.0,Options
923,130003.0,47946,Boone,Kadyn,06/13/1946,2019,15016299025266C,15016299025266C,S1,01151A000,Public Speaking,02/01/2018,200.0,1.0,Charter
924,683134.0,267627,Villarreal,Alan,08/04/1971,2019,15016299025068C,15016299025068C,Q1,11051A000,Audio/Visual Production,08/20/2018,203.0,1.0,Options
925,124736.0,375947,Yates,Emmanuel,05/11/1978,2019,15016299025059C,15016299025059C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
926,516848.0,353573,Fuller,Armani,04/20/1968,2019,15016299025055C,15016299025055C,S1,11051A000,Audio/Visual Production,08/20/2018,200.0,1.0,Options
927,164461.0,618429,Simon,Jaiden,07/23/1964,2019,15016299025276C,15016299025276C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Charter
928,575244.0,927225,Holland,Chandler,06/06/1988,2019,15016299025049C,15016299025049C,S1,11051A000,Audio/Visual Production,02/26/2018,203.0,1.0,Charter
929,291298.0,534814,Wiley,Ezekiel,10/23/1973,2019,15016299025062C,15016299025062C,S1,02151A000,General Applied Math,08/22/2018,200.0,1.0,Options
930,555272.0,509704,Dunn,Fabian,02/07/1951,2019,15016299025068C,15016299025068C,Q1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
931,527697.0,6858,Tapia,Jaron,07/01/1987,2019,15016299025068C,15016299025068C,Q1,05051A000,Introduction to the Theater,08/20/2018,200.0,1.0,Options
932,572302.0,925908,Cobb,Donavan,09/01/1978,2019,15016299025049C,15016299025049C,Y1,22001A000,Standardized Test Preparation,08/27/2018,200.0,1.0,Charter
933,558510.0,165889,Houston,Jensen,06/13/1961,2019,15016299025056C,15016299025056C,S1,22101A000,Leadership,08/20/2018,200.0,1.0,Options
934,523875.0,931310,Newton,Jayvon,04/19/1982,2019,15016299025285C,15016299025285C,S1,16101A000,Exploration of Lodging Careers,08/13/2018,200.0,1.0,Charter
935,116308.0,365365,Jenkins,Darien,07/19/1982,2019,15016299025072C,15016299025072C,S1,15151A000,Fire Science,08/20/2018,202.0,1.0,Options
936,384967.0,799303,Russell,Hassan,07/14/1949,2019,15016299025086C,15016299025086C,S1,13001A000,Exploration of Manufacturing Occupations,08/20/2018,201.0,1.0,Charter
937,68063.0,867429,Clayton,Daniel,11/13/1951,2019,15016299025062C,15016299025062C,S1,05001A000,Dance Technique,08/22/2018,200.0,1.0,Options
938,145612.0,775526,Escobar,Moses,04/13/1987,2019,15016299025068C,15016299025068C,Y1,03051A000,Biology,08/20/2018,204.0,1.0,Options
939,537126.0,305622,Parker,Antwan,08/23/1956,2019,15016299025268C,15016299025268C,S1,11051A000,Audio/Visual Production,08/20/2018,200.0,1.0,Charter
940,614961.0,321205,Santana,Reagan,03/08/1958,2019,15016299025073C,15016299025073C,S1,03151A000,Physics,08/22/2018,201.0,1.0,Options
941,133545.0,820769,Maldonado,Colt,08/02/1971,2019,15016299025068C,15016299025068C,S1,21001A000,Pre-Engineering Technology,08/20/2018,200.0,1.0,Options
942,598151.0,691943,Huber,Nolan,04/12/1990,2019,15016299025063C,15016299025063C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
943,974253.0,649542,Barton,Nikolai,06/23/1985,2019,15016299025068C,15016299025068C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Options
944,726652.0,356220,Glass,Elian,02/02/1971,2019,15016299025260C,15016299025260C,S1,18051A000,Plant Production/Science,08/20/2018,200.0,1.0,Charter
945,92683.0,171149,Vaughn,Giovanni,12/06/1987,2019,15016299025055C,15016299025055C,S1,01001A000,English/Language Arts I (9th grade),08/09/2018,200.0,1.0,Options
946,909274.0,895552,Montoya,Maxwell,10/10/1980,2019,15016299025068C,15016299025068C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Options
947,381204.0,152817,Roy,Alfredo,09/20/1981,2019,15016299025068C,15016299025068C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
948,530536.0,275785,Robertson,Carson,04/02/1950,2019,15016299025072C,15016299025072C,S1,06101A000,Spanish I,08/20/2018,200.0,1.0,Options
949,483347.0,302079,Medina,Maxim,08/10/1979,2019,15016299025261C,15016299025261C,Y1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
950,63098.0,195270,Mueller,Manuel,09/27/1964,2019,15016299025058C,15016299025058C,S1,04101A000,U.S. History-Comprehensive,08/01/2018,200.0,1.0,Options
951,103570.0,683784,Michael,Kingston,01/22/1940,2019,15016299025068C,15016299025068C,S1,15051A000,Criminal Justice,08/20/2018,200.0,1.0,Options
952,459906.0,445731,Mcmahon,Mason,12/27/1963,2019,15016299025068C,15016299025068C,S1,19101A000,Cosmetology-Licensing,09/21/2018,203.0,1.0,Options
953,180766.0,328996,Peterson,Bryant,03/07/1987,2019,15016299025055C,15016299025055C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
954,405176.0,350286,Rosario,Terrance,09/26/1951,2019,15016299025054C,15016299025054C,S1,03001A000,Earth Science,08/20/2018,200.0,1.0,Options
955,243815.0,892731,Espinoza,Kade,02/10/1973,2019,15016299025068C,15016299025068C,Y1,20151A000,Distribution-Comprehensive,02/06/2018,200.0,1.0,Options
956,532895.0,838614,Espinoza,Moses,06/21/1976,2019,15016299025283C,15016299025283C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Charter
957,424823.0,559936,Dougherty,Trevon,07/23/1983,2019,15016299025086C,15016299025086C,S1,07001A000,Religious Foundations,01/21/2018,202.0,1.0,Charter
958,159118.0,905460,Bautista,Myles,10/03/1990,2019,15016299025049C,15016299025049C,S1,02051A000,Pre-Algebra,08/20/2018,202.0,1.0,Charter
959,618932.0,63610,Joyce,Edward,01/28/1960,2019,15016299025059C,15016299025059C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
960,566008.0,120271,Webb,Sage,04/01/1990,2019,15016299025285C,15016299025285C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Charter
961,94881.0,31446,Sawyer,Cristofer,09/17/1970,2019,15016299025068C,15016299025068C,S1,04051A000,World History-Overview,08/20/2018,200.0,1.0,Options
962,478370.0,740581,Morgan,Samuel,04/23/1944,2019,15016299025274C,15016299025274C,S1,07001A000,Religious Foundations,08/20/2017,200.0,1.0,Charter
963,696199.0,25590,Dunn,Jessie,11/16/1988,2019,15016299025109C,15016299025109C,Y1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,202.0,1.0,Charter
964,527389.0,665592,Matthews,Armani,12/18/1974,2019,15016299025061C,15016299025061C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
965,335084.0,104502,Carey,Alfred,06/09/1970,2019,15016299025276C,15016299025276C,Q1,03051A000,Biology,08/20/2018,200.0,1.0,Charter
966,278122.0,985739,Key,Jairo,06/27/1942,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Options
967,78287.0,916974,Weaver,Jadyn,05/02/1985,2019,15016299025068C,15016299025068C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
968,937865.0,140597,Waller,Samir,04/01/1990,2019,15016299025071C,15016299025071C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
969,85972.0,599120,Leonard,Erick,09/25/1967,2019,15016299025062C,15016299025062C,Q1,12101A000,Banking and Finance,02/14/2018,200.0,1.0,Options
970,363365.0,869085,Wilson,Alejandro,08/13/1988,2019,15016299025073C,15016299025073C,S1,11151A000,Digital Media Technology,08/21/2018,200.0,1.0,Options
971,271038.0,440352,Blanchard,Hayden,05/20/1953,2019,15016299025065C,15016299025065C,Q1,03001A000,Earth Science,09/06/2018,200.0,1.0,Options
972,352915.0,643541,Marsh,London,09/01/1973,2019,15016299025060C,15016299025060C,S1,04151A000,U.S. Government-Comprehensive,09/22/2018,200.0,1.0,Options
973,232601.0,623800,Elliott,Yosef,07/25/1990,2019,15016299025068C,15016299025068C,Q1,03001A000,Earth Science,08/20/2018,200.0,1.0,Options
974,866572.0,575877,Klein,Wyatt,05/02/1976,2019,15016299025263C,15016299025263C,S1,14101A000,Dental Laboratory Technology,08/21/2018,200.0,1.0,Charter
975,781169.0,218409,Stafford,Kieran,02/21/1964,2019,15016299025068C,15016299025068C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
976,52053.0,314,Nelson,Brock,12/18/1979,2019,15016299025283C,15016299025283C,S1,14051A000,Nursing,02/09/2018,200.0,1.0,Charter
977,681703.0,345714,Hansen,Nathan,11/06/1949,2019,15016299025068C,15016299025068C,Q1,14151A000,Medical/Clerical Assisting,08/20/2018,200.0,1.0,Options
978,753991.0,527282,Waller,Humberto,12/19/1985,2019,15016299025049C,15016299025049C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
979,89001.0,159553,Fisher,Ayden,07/22/1986,2019,15016299025066C,15016299025066C,Y1,03151A000,Physics,08/20/2018,200.0,1.0,Options
980,202989.0,687676,Adkins,Kameron,03/15/1970,2019,15016299025059C,15016299025059C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Options
981,680809.0,288682,Pollard,Maximo,06/09/1968,2019,15016299025264C,15016299025264C,S1,16001A000,Exploration of Hospitality Careers,08/20/2018,200.0,1.0,Charter
982,569237.0,336793,Orr,Leroy,01/13/1987,2019,15016299025068C,15016299025068C,Q1,03001A000,Earth Science,08/20/2018,200.0,1.0,Options
983,705499.0,604029,Chaney,Nasir,08/22/1955,2019,15016299025068C,15016299025068C,S1,05101A000,General Band,08/17/2018,200.0,1.0,Options
984,808195.0,491837,Diaz,Enrique,03/20/1990,2019,15016299025057C,15016299025057C,S1,12101A000,Banking and Finance,08/20/2018,200.0,1.0,Options
985,251198.0,100796,Escobar,Jovanni,05/24/1957,2019,15016299025056C,15016299025056C,Q1,21048A000,Engineering-Workplace Experience,08/06/2018,202.0,1.0,Options
986,99818.0,790942,Crosby,Jamie,11/02/1967,2019,15016299025063C,15016299025063C,S1,02001A000,Informal Mathematics,02/26/2018,200.0,1.0,Options
987,308239.0,441010,Brady,Deegan,05/14/1967,2019,15016299025069C,15016299025069C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
988,715797.0,312575,Oliver,Raphael,12/28/1953,2019,15016299025068C,15016299025068C,S1,13101A000,Production Systems,09/09/2018,204.0,1.0,Options
989,257369.0,84319,Little,Ahmad,04/07/1980,2019,15016299025068C,15016299025068C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
990,218560.0,128709,Mueller,Jair,11/07/1955,2019,15016299025062C,15016299025062C,S1,04151A000,U.S. Government-Comprehensive,09/12/2018,200.0,1.0,Options
991,247433.0,689405,Hale,Clayton,09/10/1956,2019,15016299025285C,15016299025285C,S1,04051A000,World History-Overview,08/20/2018,201.0,1.0,Charter
992,724212.0,173854,Leonard,Kenneth,11/27/1968,2019,15016299025066C,15016299025066C,S1,02101A000,Number Theory,01/12/2018,200.0,1.0,Options
993,973194.0,176217,Murphy,Anthony,02/21/1990,2019,15016299025059C,15016299025059C,S1,06145A000,Italian V,02/12/2018,200.0,1.0,Options
994,250650.0,859013,Branch,Kenny,10/04/1952,2019,15016299025068C,15016299025068C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Options
995,839142.0,364051,Ellis,Jair,12/13/1990,2019,15016299025068C,15016299025068C,Y1,03051A000,Biology,01/26/2018,200.0,1.0,Options
996,883254.0,870260,Collins,Elliot,04/08/1981,2019,15016299025068C,15016299025068C,S1,04051A000,World History-Overview,08/08/2018,200.0,1.0,Options
997,394095.0,77751,Compton,Anton,02/26/1971,2019,15016299025274C,15016299025274C,S1,16001A000,Exploration of Hospitality Careers,08/20/2018,200.0,1.0,Charter
998,514921.0,447814,Goodwin,Seamus,06/16/1985,2019,15016299025284C,15016299025284C,Y1,07001A000,Religious Foundations,08/20/2018,200.0,1.0,Charter
999,713400.0,608151,Mcneil,Lucas,01/22/1969,2019,15016299025263C,15016299025263C,S1,13001A000,Exploration of Manufacturing Occupations,08/20/2018,200.0,1.0,Charter
1000,671941.0,161878,Rangel,Spencer,11/23/1982,2019,15016299025068C,15016299025068C,Y1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
1001,177026.0,114350,Hansen,Jerome,02/24/1974,2019,15016299025070C,15016299025070C,S1,15001A000,Exploration of Public Service Careers,01/04/2018,200.0,1.0,Options
1002,97634.0,952874,Kane,Adrien,04/21/1950,2019,15016299025266C,15016299025266C,S1,06151A000,IB Language B-Italian,08/20/2018,202.0,1.0,Charter
1003,287711.0,544254,Cordova,Dexter,08/15/1970,2019,15016299025068C,15016299025068C,S1,09051A000,Army Junior ROTC I,08/20/2018,200.0,1.0,Options
1004,417192.0,208780,Navarro,Luke,02/28/1978,2019,15016299025068C,15016299025068C,S1,04001A000,World Geography,09/17/2018,200.0,1.0,Options
1005,384014.0,718543,Dunlap,Neil,12/23/1983,2019,15016299025069C,15016299025069C,S1,12101A000,Banking and Finance,08/20/2018,200.0,1.0,Options
1006,951353.0,773853,Davis,Giovanny,08/26/1954,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
1007,865833.0,404296,Rosales,Justice,07/01/1986,2019,15016299025073C,15016299025073C,S1,02132A000,IB Mathematics,02/11/2018,200.0,1.0,Options
1008,558209.0,848125,Frye,Zack,02/16/1947,2019,15016299025068C,15016299025068C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Options
1009,625013.0,703504,Khan,Dillan,08/22/1971,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Options
1010,874355.0,545393,Owens,Yahir,05/12/1947,2019,15016299025267C,15016299025267C,S1,02051A000,Pre-Algebra,08/20/2018,204.0,1.0,Charter
1011,314200.0,161580,Mckinney,Braylon,05/26/1954,2019,15016299025068C,15016299025068C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
1012,603796.0,46002,Bright,Kayden,09/02/1983,2019,15016299025262C,15016299025262C,S1,09051A000,Army Junior ROTC I,08/20/2018,202.0,1.0,Charter
1013,802848.0,429228,Gamble,Solomon,06/23/1990,2019,15016299025276C,15016299025276C,S1,05001A000,Dance Technique,02/25/2018,202.0,1.0,Charter
1014,394422.0,728899,Andersen,Brody,02/02/1981,2019,15016299025066C,15016299025066C,S1,04149A000,U.S. History-Other,08/20/2018,200.0,1.0,Options
1015,505659.0,182880,Harris,Roger,09/13/1970,2019,15016299025068C,15016299025068C,Q1,02134A000,IB Further Mathematics-SL,08/20/2018,200.0,1.0,Options
1016,345738.0,789963,Wilkins,Miguel,10/25/1960,2019,15016299025070C,15016299025070C,S1,01101A000,English/Composition (freshmen and sophomores),08/06/2018,200.0,1.0,Options
1017,978268.0,64004,Luna,Mitchell,02/09/1977,2019,15016299025267C,15016299025267C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
1018,121836.0,587697,Dorsey,Emilio,06/01/1950,2019,15016299025055C,15016299025055C,Y1,10001A000,Introduction to Computers,08/20/2019,200.0,1.0,Options
1019,151772.0,476544,Miranda,Van,06/02/1958,2019,15016299025068C,15016299025068C,Y1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
1020,478569.0,374609,Duffy,Sidney,03/06/1960,2019,15016299025068C,15016299025068C,S1,12151A000,Marketing Career Exploration,08/20/2018,200.0,1.0,Options
1021,731678.0,147187,Morrison,Dustin,09/27/1990,2019,15016299025068C,15016299025068C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
1022,538679.0,57403,Mendez,Nathan,11/21/1989,2019,15016299025057C,15016299025057C,Q1,03147A000,Chemistry-Independent Study,01/01/2018,200.0,1.0,Options
1023,963615.0,15365,Wilson,Rylan,08/20/1972,2019,15016299025068C,15016299025068C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
1024,485530.0,89517,Ellis,Spencer,06/04/1973,2019,15016299025267C,15016299025267C,S1,14147A000,Diagnostic Services-Independent Study,08/20/2018,200.0,1.0,Charter
1025,250696.0,495094,Collins,Jordyn,07/27/1957,2019,15016299025054C,15016299025054C,Y1,22001A000,Standardized Test Preparation,08/09/2018,200.0,1.0,Options
1026,48195.0,54874,Houston,Braylon,02/09/1954,2019,15016299025064C,15016299025064C,S1,04051A000,World History-Overview,08/22/2018,200.0,1.0,Options
1027,523632.0,989459,Sims,Carl,10/25/1975,2019,15016299025284C,15016299025284C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Charter
1028,320560.0,482739,Koch,Mitchell,09/26/1990,2019,15016299025059C,15016299025059C,S1,05001A000,Dance Technique,01/27/2018,200.0,1.0,Options
1029,444552.0,665115,Duffy,Ross,12/28/1971,2019,15016299025057C,15016299025057C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
1030,519551.0,270895,May,Ruben,09/01/1968,2019,15016299025069C,15016299025069C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
1031,662493.0,788015,Lynn,Ismael,11/20/1959,2019,15016299025261C,15016299025261C,Y1,03049A000,Earth Science-Other,02/17/2018,200.0,1.0,Charter
1032,672386.0,766393,Wolfe,Charlie,12/23/1971,2019,15016299025070C,15016299025070C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
1033,121741.0,438711,Rowe,Savion,10/11/1988,2019,15016299025069C,15016299025069C,S1,14101A000,Dental Laboratory Technology,08/20/2018,200.0,1.0,Options
1034,400582.0,606243,Schwartz,Ezequiel,07/12/1977,2019,15016299025064C,15016299025064C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
1035,940120.0,558675,Arias,Cannon,01/27/1989,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Options
1036,214090.0,122355,Glenn,Blaine,04/12/1985,2019,15016299025072C,15016299025072C,S1,07001A000,Religious Foundations,08/20/2018,200.0,1.0,Options
1037,513920.0,545139,Hall,Erick,03/27/1944,2019,15016299025068C,15016299025068C,S1,09151A000,Air Force Junior ROTC I,09/13/2019,200.0,1.0,Options
1038,277538.0,588837,Church,Rudy,08/02/1967,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
1039,415748.0,433767,Benton,Jerimiah,08/02/1983,2019,15016299025284C,15016299025284C,S1,03001A000,Earth Science,09/08/2018,200.0,1.0,Charter
1040,258925.0,363832,Wolfe,Fabian,02/10/1964,2019,15016299025068C,15016299025068C,Q1,09051A000,Army Junior ROTC I,08/20/2018,200.0,1.0,Options
1041,715293.0,278979,Knox,Charles,01/12/1984,2019,15016299025068C,15016299025068C,S1,14151A000,Medical/Clerical Assisting,02/28/2018,201.0,1.0,Options
1042,861787.0,279484,Church,Adriel,10/27/1963,2019,15016299025283C,15016299025283C,S1,13001A000,Exploration of Manufacturing Occupations,02/20/2018,200.0,1.0,Charter
