IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,LocalCourseID,LocalCourseTitle,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment
,937297,Guzman,Charles,4/2/1966,2019,15016299025268C,15016299025268C,S1,14101A000,,,Dental Laboratory Technology,08/20/2018,200,1.00
,5404,Richard,Antwan,9/28/1973,2019,15016299025068C,15016299025068C,S1,16151A000,,,Introduction to Travel and Tourism,08/20/2018,200,1.00
,732998,Austin,Roy,7/21/1988,2019,15016299025069C,15016299025069C,S1,22001A000,,,Standardized Test Preparation,08/20/2018,205,1.00
241667,jbean,Bean,Jaxson,9/23/1990,2019,15016299025270C,15016299025270C,S1,12147A000,,,Finance-Independent Study,08/20/2018,204,1.00
729938,73199,Baxter,Mitchell,11/9/1962,2019,15016299025057C,15016299025057C,S1,11051A000,,,Audio/Visual Production,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,17101A000,,,Exploration of Electricity/Electronics,,,
622954,993439,Griffin,Blake,3/1/1952,2019,15016299025068C,15016299025068C,Q1,03051A000,,,Biology,08/20/2018,200,1.00
210928,rzhang,Zhang,Rene,11/23/1979,2019,15016299025068C,15016299025068C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
,797704,Sanders,Clay,3/2/1967,2019,15016299025062C,15016299025062C,S1,17001A000,,,Construction Careers Exploration,08/20/2018,204,1.00
,754476,Richmond,Tripp,7/6/1947,2019,15016299025068C,15016299025068C,S1,11001A000,,,Introduction to Communication,08/20/2018,200,1
,36330,Montoya,Aiden,4/9/1980,2019,15016299025109C,15016299025109C,Y1,16101A000,,,Exploration of Lodging Careers,08/20/2018,201,1.00
,sbowman,Bowman,Savion,9/15/1990,2019,15016299025069C,15016299025069C,S1,08001A000,,,Physical Education,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,09151A000,,,Air Force Junior ROTC I,,,
417189,52280,Mckinney,Nathanial,9/27/1983,2019,15016299025061C,15016299025061C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
225437,65735,Hensley,Lucas,8/19/1955,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,08/20/2018,201,1
,,,,,2019,15016299025273C,15016299025273C,Q1,17051A000,,,Air Conditioning,,,
,,,,,2019,15016299025273C,15016299025273C,S1,03001A001,,,Technology and Society (EbD),,,
,878606,Brewer,Jaxon,10/21/1988,2019,15016299025068C,15016299025068C,S1,19151A000,,,Teaching Profession,08/20/2018,205,1.00
,811176,Richards,Sean,1/3/1967,2019,15016299025068C,15016299025068C,S1,07001A000,,,Religious Foundations,01/21/2018,200,1.00
171610,817742,Fuller,Ernesto,10/8/1932,2019,15016299025058C,15016299025058C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
236056,718230,Chandler,Armando,2/26/1979,2019,15016299025057C,15016299025057C,S1,01151A000,,,Public Speaking,08/20/2018,200,1.00
835320,886015,Lane,Byron,12/9/1966,2019,15016299025059C,15016299025059C,Q1,15101A000,,,Public Safety,8/20/2018,205,1
,480652,Larson,Mitchell,11/12/1961,2019,15016299025284C,15016299025284C,S1,14151A000,,,Medical/Clerical Assisting,08/20/2018,200,1.00
149267,535693,Mcintyre,Wayne,2/17/1927,2019,15016299025068C,15016299025068C,S1,02051A000,,,Pre-Algebra,02/18/2018,200,1.00
565223,jholland,Holland,Joe,9/22/1969,2019,15016299025266C,15016299025266C,Q1,22101A000,,,Leadership,01/26/2018,200,1.00
143167,947425,Leonard,Jameson,4/12/1985,2019,15016299025062C,15016299025062C,Y1,22001A000,,,Standardized Test Preparation,08/20/2018,200,1.00
907867,917944,Wilson,Zane,12/24/1971,2019,15016299025068C,15016299025068C,S1,02101A000,,,Number Theory,08/20/2018,200,1.00
,192925,Lindsey,Jadiel,3/2/1964,2019,15016299025068C,15016299025068C,S1,10051A000,,,Information Management,08/11/2018,200,1.00
551495,865517,Cochran,Joel,5/6/1960,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,08/20/2018,201,1.00
,295323,Hansen,Nash,12/2/1971,2019,15016299025068C,15016299025068C,S1,06150A000,,,IB Language A (non-English)-Italian,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,03051A000,,,Biology,,,
800983,198417,Schneider,Emanuel,4/7/1969,2019,15016299025068C,15016299025068C,S1,04051A000,,,World History-Overview,08/20/2018,200,1.00
604899,292501,Becker,Sam,6/2/1971,2019,15016299025285C,15016299025285C,Y1,03101A000,,,Chemistry,08/20/2018,203,1.00
,343882,Collins,Jaeden,11/5/1987,2019,15016299025274C,15016299025274C,S1,03051A000,,,Biology,02/21/2018,200,1.00
127612,908185,Bailey,Cannon,8/24/1960,2019,15016299025068C,15016299025068C,S1,12151A000,,,Marketing Career Exploration,08/20/2018,204,1.00
492591,952554,Stafford,Adriel,9/26/1975,2019,15016299025285C,15016299025285C,Y1,03001A000,,,Earth Science,08/20/2018,200,1
,981307,Gomez,Liam,11/20/1963,2019,15016299025067C,15016299025067C,S1,04051A000,,,World History-Overview,08/20/2018,200,1
943534,kpruitt,Pruitt,Kevin,12/22/1961,2019,15016299025064C,15016299025064C,S1,18101A000,,,Animal Production/Science,08/20/2018,200,1.00
,cduarte,Duarte,Carson,12/20/1976,2019,15016299025067C,15016299025067C,S1,18001A000,,,Introduction to Agriculture and Natural Resources,02/19/2018,200,1.00
120009,363862,Perez,Charlie,7/11/1968,2019,15016299025267C,15016299025267C,S1,04101A000,,,U.S. History-Comprehensive,08/20/2018,201,1.00
,637258,Mckinney,Ramiro,12/2/1973,2019,15016299025061C,15016299025061C,S1,10151A000,,,Business Programming,01/27/2018,200,1.00
986763,797907,Wiley,Makhi,3/19/1972,2019,15016299025073C,15016299025073C,S1,01151A000,,,Public Speaking,08/20/2018,200,1.00
,946207,Branch,Antoine,1/6/1968,2019,15016299025274C,15016299025274C,S1,03101A000,,,Chemistry,08/20/2018,204,1
293636,656574,Jensen,Jameson,1/21/1990,2019,15016299025268C,15016299025268C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,22001A000,,,Standardized Test Preparation,,,
580533,78051,Prince,Diego,7/28/1962,2019,15016299025055C,15016299025055C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,374903,Brady,Jorge,3/27/1990,2019,15016299025066C,15016299025066C,S1,07001A000,,,Religious Foundations,08/20/2018,200,1.00
282528,621286,Werner,Mason,1/6/1983,2019,15016299025068C,15016299025068C,S1,02001A000,,,Informal Mathematics,08/20/2018,200,1.00
33359,589655,Mathews,Dalton,4/13/1984,2019,15016299025049C,15016299025049C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,204,1.00
965910,20832,Velasquez,Brenton,9/1/1987,2019,15016299025070C,15016299025070C,Y1,04001A000,,,World Geography,02/09/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,01151A000,,,Public Speaking,,,
221404,189193,Barton,Jerimiah,8/3/1942,2019,15016299025054C,15016299025054C,Q1,21101A000,,,Drafting Careers Exploration,08/20/2018,200,1
,,,,,2019,15016299025273C,15016299025273C,Y1,18101A000,,,Animal Production/Science,,,
,387006,Rangel,Josiah,5/24/1990,2019,15016299025068C,15016299025068C,S1,03101A000,,,Chemistry,01/20/2018,200,1.00
,98898,Hensley,Adam,5/20/1982,2019,15016299025057C,15016299025057C,S1,14101A000,,,Dental Laboratory Technology,08/20/2018,200,1.00
230763,104524,Matthews,Tommy,7/17/1965,2019,15016299025068C,15016299025068C,Y1,02001A000,,,Informal Mathematics,08/20/2018,202,1.00
52560,645166,Velasquez,Dorian,6/24/1976,2019,15016299025285C,15016299025285C,S1,13149A000,,,Production Systems-Other,08/20/2018,200,1.00
,628921,Leach,Dustin,8/11/1980,2019,15016299025109C,15016299025109C,S1,02101A000,,,Number Theory,08/23/2018,200,1
555148,325090,Austin,Billy,3/13/1973,2019,15016299025062C,15016299025062C,S1,18001A000,,,Introduction to Agriculture and Natural Resources,08/20/2018,200,1.00
218972,570383,Holloway,Dillan,11/27/1982,2019,15016299025059C,15016299025059C,S1,04151A000,,,U.S. Government-Comprehensive,1/8/2018,200,1
,64321,Jimenez,Camren,11/3/1980,2019,15016299025068C,15016299025068C,S1,05101A000,,,General Band,08/20/2018,205,1.00
267415,337636,Villarreal,Zaid,2/3/1967,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,800312,Mccann,Luca,11/19/1970,2019,15016299025068C,15016299025068C,S1,03001A000,,,Earth Science,02/13/2018,200,1.00
638790,751564,Greene,Mike,4/5/1955,2019,15016299025068C,15016299025068C,S1,03001A000,,,Earth Science,08/20/2018,200,1.00
341962,349721,Tapia,Darien,4/6/1978,2019,15016299025065C,15016299025065C,S1,06133A000,,,AP French Literature,08/20/2018,200,1.00
365523,361880,Mcpherson,Dominique,3/11/1983,2019,15016299025086C,15016299025086C,S1,20051A000,,,Truck and Bus Driving,08/20/2018,201,1.00
835320,886015,Lane,Byron,12/9/1966,2019,15016299025059C,15016299025059C,Q1,15101A000,,,Public Safety,08/20/2018,205,1.00
72944,179307,Fernandez,Aaden,3/5/1971,2019,15016299025268C,15016299025268C,S1,12051A000,,,Introductory Business,08/20/2018,200,1.00
418962,197294,Yang,Maxim,11/21/1956,2019,15016299025285C,15016299025285C,S1,03101A000,,,Chemistry,08/20/2018,205,1
,273081,Sexton,Messiah,9/4/1973,2019,15016299025267C,15016299025267C,S1,04051A000,,,World History-Overview,01/01/2018,200,1.00
995568,543057,Mcpherson,Bryce,4/20/1963,2019,15016299025071C,15016299025071C,S1,03001A000,,,Earth Science,08/20/2018,200,1.00
,aweiss,Weiss,Avery,2/10/1970,2019,15016299025068C,15016299025068C,S1,14001A000,,,Exploration of Health Care Occupations,08/20/2018,200,1.00
302458,161721,Michael,Cortez,12/19/1979,2019,15016299025068C,15016299025068C,S1,08001A000,,,Physical Education,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Q1,08051A000,,,Health Education,,,
,,,,,2019,15016299025273C,15016299025273C,S1,02151A000,,,General Applied Math,,,
391758,747773,Matthews,Emilio,8/5/1990,2019,15016299025284C,15016299025284C,Y1,22151A000,,,Career Exploration,08/05/2018,200,1.00
12306,167812,Alvarado,Darius,8/8/1990,2019,15016299025267C,15016299025267C,Y1,01101A000,,,English/Composition (freshmen and sophomores),08/11/2018,204,1.00
767936,624183,Wolfe,Kasey,8/10/1945,2019,15016299025068C,15016299025068C,S1,09001A000,,,Introduction to Jr. ROTC,08/20/2018,200,1.00
272376,629830,Rice,Javion,2/14/1958,2019,15016299025061C,15016299025061C,S1,12151A000,,,Marketing Career Exploration,08/20/2018,200,1.00
368353,332592,Bird,Orion,6/2/1965,2019,15016299025262C,15016299025262C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
,612447,Dickson,Jaeden,10/26/1971,2019,15016299025068C,15016299025068C,Q1,03001A000,,,Earth Science,08/20/2018,201,1.00
,782087,Matthews,Marshall,3/1/1969,2019,15016299025072C,15016299025072C,Y1,18001A000,,,Introduction to Agriculture and Natural Resources,08/20/2018,200,1.00
475804,447033,Solis,Roger,9/4/1949,2019,15016299025061C,15016299025061C,S1,08001A000,,,Physical Education,08/20/2018,200,1.00
921578,drosario,Rosario,Dexter,4/6/1980,2019,15016299025109C,15016299025109C,S1,07001A000,,,Religious Foundations,08/20/2018,200,1.00
272862,858173,Sheppard,Ronan,12/8/1988,2019,15016299025068C,15016299025068C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1
,jbenton,Benton,Jagger,9/7/1966,2019,15016299025068C,15016299025068C,Q1,14151A000,,,Medical/Clerical Assisting,01/13/2018,200,1.00
804207,565619,Jordan,Emanuel,4/15/1981,2019,15016299025064C,15016299025064C,S1,13101A000,,,Production Systems,01/02/2018,200,1.00
,857569,Jefferson,Maverick,11/26/1947,2019,15016299025063C,15016299025063C,S1,04051A000,,,World History-Overview,01/02/2018,205,1.00
510760,73543,Haas,Slade,5/13/1960,2019,15016299025063C,15016299025063C,S1,01101A000,,,English/Composition (freshmen and sophomores),09/01/2018,200,1.00
,343904,Zuniga,Salvador,7/3/1974,2019,15016299025061C,15016299025061C,S1,02001A000,,,Informal Mathematics,08/20/2018,203,1.00
578745,109783,Cohen,Marlon,5/3/1964,2019,15016299025068C,15016299025068C,S1,04051A000,,,World History-Overview,08/20/2018,200,1.00
,169661,Gentry,Sage,9/27/1984,2019,15016299025072C,15016299025072C,S1,13001A000,,,Exploration of Manufacturing Occupations,08/02/2018,200,1.00
755951,151313,Mayo,Tony,1/24/1955,2019,15016299025274C,15016299025274C,S1,04101A000,,,U.S. History-Comprehensive,08/20/2018,204,1.00
,29065,Simmons,Ivan,10/25/1966,2019,15016299025267C,15016299025267C,S1,01001A000,,,English/Language Arts I (9th grade),02/09/2018,200,1.00
,572821,Booker,Aiden,3/20/1971,2019,15016299025067C,15016299025067C,S1,13001A000,,,Exploration of Manufacturing Occupations,08/20/2018,203,1
426807,117598,Frazier,Graham,11/2/1990,2019,15016299025068C,15016299025068C,S1,19101A000,,,Cosmetology-Licensing,08/20/2018,205,1.00
,507127,Solomon,Felipe,2/22/1971,2019,15016299025058C,15016299025058C,S1,03051A000,,,Biology,02/24/2018,202,1.00
,993542,Howard,Cole,11/13/1970,2019,15016299025085C,15016299025085C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2017,205,1.00
351999,458585,Kaufman,Layne,4/12/1985,2019,15016299025070C,15016299025070C,S1,19001A000,,,Human Services Career Exploration,02/03/2018,200,1.00
352334,572320,Cortez,Ronin,9/9/1973,2019,15016299025261C,15016299025261C,Q1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Q1,14147A000,,,Diagnostic Services-Independent Study,,,
,,,,,2019,15016299025273C,15016299025273C,Q1,04001A000,,,World Geography,,,
611498,74476,Thomas,Aidyn,1/16/1959,2019,15016299025061C,15016299025061C,S1,15101A000,,,Public Safety,08/03/2018,200,1.00
337242,chudson,Hudson,Chandler,9/8/1957,2019,15016299025262C,15016299025262C,S1,19101A000,,,Cosmetology-Licensing,08/20/2018,200,1.00
997902,462132,Villanueva,Derick,8/2/1968,2019,15016299025068C,15016299025068C,S1,02051A000,,,Pre-Algebra,01/08/2018,200,1.00
,327191,Gross,Muhammad,3/6/1985,2019,15016299025064C,15016299025064C,Y1,15151A000,,,Fire Science,09/09/2018,201,1.00
,900495,Waller,Sheldon,4/21/1990,2019,15016299025071C,15016299025071C,S1,03101A000,,,Chemistry,08/20/2018,200,1
721753,233684,Hood,Gilbert,8/9/1966,2019,15016299025263C,15016299025263C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
48801,798569,Good,Finley,9/21/1957,2019,15016299025285C,15016299025285C,Q1,02101A000,,,Number Theory,08/20/2018,200,1.00
892996,787784,Garrison,Savion,8/7/1990,2019,15016299025061C,15016299025061C,S1,03051A000,,,Biology,01/23/2018,200,1.00
,284513,Mcpherson,Deegan,2/22/1987,2019,15016299025264C,15016299025264C,S1,11051A000,,,Audio/Visual Production,08/20/2018,200,1.00
467402,418819,Kim,Armani,12/25/1985,2019,15016299025068C,15016299025068C,S1,16051A000,,,"Exploration of Restaurant, Food and Beverage Services",08/20/2018,200,1.00
489386,717122,Shepherd,Nathanial,5/24/1964,2019,15016299025068C,15016299025068C,Q1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
907548,360169,Lindsey,Rudy,4/4/1957,2019,15016299025068C,15016299025068C,S1,03001A000,,,Earth Science,08/15/2018,200,1.00
546041,356010,Simon,Levi,10/11/1990,2019,15016299025262C,15016299025262C,S1,11051A000,,,Audio/Visual Production,08/20/2018,205,1.00
228872,863976,Dickerson,Sean,11/5/1980,2019,15016299025068C,15016299025068C,Q1,03151A000,,,Physics,08/20/2018,200,1.00
960030,625383,Joseph,Erick,4/18/1956,2019,15016299025073C,15016299025073C,S1,17101A000,,,Exploration of Electricity/Electronics,09/12/2018,202,1.00
,tfuentes,Fuentes,Timothy,8/20/1990,2019,15016299025283C,15016299025283C,Y1,20001A000,,,"Exploration of Transportation, Distribution and Logistics",08/20/2018,200,1.00
,acooper,Cooper,Aron,11/12/1971,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),09/17/2018,205,1.00
,,,,,2019,15016299025273C,15016299025273C,Y1,20101A000,,,Energy/Power,,,
927342,784956,James,Brody,3/20/1958,2019,15016299025268C,15016299025268C,S1,01001A000,,,English/Language Arts I (9th grade),09/09/2018,201,1.00
,aperkins,Perkins,Ariel,2/4/1990,2019,15016299025055C,15016299025055C,S1,04051A000,,,World History-Overview,02/01/2018,200,1
406171,khicks,Hicks,Kamren,4/5/1990,2019,15016299025070C,15016299025070C,Y1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
,167963,Vaughn,Evan,8/24/1990,2019,15016299025056C,15016299025056C,S1,09051A000,,,Army Junior ROTC I,09/07/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Q1,02001A000,,,Informal Mathematics,,,
,456959,Solis,Sawyer,6/28/1970,2019,15016299025284C,15016299025284C,Y1,04101A000,,,U.S. History-Comprehensive,08/20/2018,200,1.00
,lleach,Leach,Leroy,11/28/1977,2019,15016299025066C,15016299025066C,S1,19151A000,,,Teaching Profession,02/25/2018,200,1.00
649368,mschmidt,Schmidt,Marlon,2/21/1970,2019,15016299025064C,15016299025064C,S1,16101A000,,,Exploration of Lodging Careers,08/20/2018,201,1.00
,70829,Lindsey,Solomon,3/19/1947,2019,15016299025062C,15016299025062C,Y1,01051A000,,,English/Literature (freshmen and sophomores),09/21/2018,200,1.00
,gburton,Burton,German,4/4/1978,2019,15016299025264C,15016299025264C,S1,16151A000,,,Introduction to Travel and Tourism,08/18/2018,200,1.00
587167,720320,Schneider,Barrett,10/24/1951,2019,15016299025069C,15016299025069C,Y1,01151A000,,,Public Speaking,08/20/2018,200,1.00
786273,441918,Calderon,Kale,10/26/1990,2019,15016299025068C,15016299025068C,S1,14051A000,,,Nursing,08/18/2018,200,1.00
,105902,Shaffer,Nathen,4/6/1965,2019,15016299025055C,15016299025055C,S1,14051A000,,,Nursing,08/14/2018,200,1.00
468625,29971,Rhodes,Salvatore,3/12/1971,2019,15016299025068C,15016299025068C,S1,20151A000,,,Distribution-Comprehensive,08/20/2018,200,1.00
154132,901950,Davidson,Jadiel,6/11/1990,2019,15016299025264C,15016299025264C,S1,02151A000,,,General Applied Math,08/20/2018,204,1.00
,565973,Wang,Giovanni,3/5/1987,2019,15016299025068C,15016299025068C,Y1,19151A000,,,Teaching Profession,02/08/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Q1,20151A000,,,Distribution-Comprehensive,,,
109193,756379,Flynn,Keshawn,11/1/1966,2019,15016299025284C,15016299025284C,S1,02001A000,,,Informal Mathematics,08/20/2018,200,1.00
256369,mbaird,Baird,Mathias,11/15/1953,2019,15016299025068C,15016299025068C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
819014,33148,Villarreal,Eduardo,3/12/1978,2019,15016299025068C,15016299025068C,S1,16001A000,,,Exploration of Hospitality Careers,08/13/2018,200,1.00
,bweaver,Weaver,Brock,4/20/1968,2019,15016299025060C,15016299025060C,S1,04151A000,,,U.S. Government-Comprehensive,09/26/2018,205,1.00
,395612,Davidson,Ezra,9/27/1990,2019,15016299025068C,15016299025068C,S1,03151A000,,,Physics,09/20/2018,200,1.00
674359,272352,Quinn,Madden,1/18/1965,2019,15016299025063C,15016299025063C,S1,10151A000,,,Business Programming,08/20/2018,200,1.00
N/A,697500,Carey,Junior,8/22/1972,2019,15016299025068C,15016299025068C,S1,19051A000,,,Child Care,08/20/2018,200,1.00
951250,519246,Webster,Reid,12/28/1971,2019,15016299025058C,15016299025058C,Q1,19151A000,,,Teaching Profession,08/20/2018,202,1.00
839421,380491,Shannon,Sterling,5/17/1970,2019,15016299025068C,15016299025068C,Y1,09151A000,,,Air Force Junior ROTC I,08/20/2018,200,1.00
,dwiley,Wiley,Darien,9/18/1987,2019,15016299025063C,15016299025063C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,222838,Boone,Darryl,3/18/1970,2019,15016299025285C,15016299025285C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
762597,76970,Hancock,Zechariah,5/2/1955,2019,15016299025073C,15016299025073C,S1,03001A000,,,Earth Science,08/20/2018,200,1.00
,rgates,Gates,Reid,3/16/1978,2019,15016299025260C,15016299025260C,Y1,03151A000,,,Physics,08/20/2018,201,1.00
,38595,Moreno,Darien,2/26/1964,2019,15016299025273C,15016299025273C,3,08051A000,,,Health Education,08/20/2018,200,1.00
795844,247305,Schmitt,Jessie,5/23/1983,2019,15016299025068C,15016299025068C,S1,08051A000,,,Health Education,08/20/2018,202,1.00
,719357,Peterson,Ronin,12/9/1961,2019,15016299025069C,15016299025069C,S1,18101A000,,,Animal Production/Science,08/20/2018,200,1
